Serial No.,Timestamp,Temperature (°C),Humidity (%),CO2 (PPM),PM 1 (µg/m³),PM 2.5 (µg/m³),PM 10 (µg/m³)
517,2026-04-15 16:09:49,32.8,57.0,,,,
518,2026-04-15 16:09:54,32.8,57.0,,,,
519,2026-04-15 16:09:59,32.8,57.0,,,,
520,2026-04-15 16:10:04,32.8,57.0,,,,
521,2026-04-15 16:10:09,32.8,57.0,,,,
522,2026-04-15 16:10:14,32.8,57.0,,,,
523,2026-04-15 16:10:19,32.8,57.0,,,,
524,2026-04-15 16:10:24,32.8,57.0,,,,
525,2026-04-15 16:10:29,32.8,57.0,,,,
526,2026-04-15 16:10:34,32.8,57.0,,,,
527,2026-04-15 16:10:39,32.8,57.0,,,,
528,2026-04-15 16:10:44,32.8,57.0,,,,
529,2026-04-15 16:10:49,32.8,57.0,,,,
530,2026-04-15 16:10:54,32.8,57.0,,,,
531,2026-04-15 16:10:59,32.8,57.0,,,,
532,2026-04-15 16:11:04,32.8,57.0,,,,
533,2026-04-15 16:11:09,32.8,57.0,,,,
534,2026-04-15 16:11:14,32.8,57.0,,,,
535,2026-04-15 16:11:19,32.8,57.0,,,,
536,2026-04-15 16:11:24,32.8,57.0,,,,
537,2026-04-15 16:11:29,32.8,57.0,,,,
538,2026-04-15 16:11:34,32.8,57.0,,,,
539,2026-04-15 16:11:39,32.8,57.0,,,,
540,2026-04-15 16:11:44,32.8,57.0,,,,
541,2026-04-15 16:11:49,32.8,57.0,,,,
542,2026-04-15 16:11:54,32.8,57.0,,,,
543,2026-04-15 16:11:59,32.8,57.0,,,,
544,2026-04-15 16:12:04,32.8,57.0,,,,
545,2026-04-15 16:12:09,32.8,57.0,,,,
546,2026-04-15 16:12:14,32.8,57.0,,,,
547,2026-04-15 16:12:19,32.8,57.0,,,,
548,2026-04-15 16:12:24,32.8,57.0,,,,
549,2026-04-15 16:12:29,32.8,57.0,,,,
550,2026-04-15 16:12:34,32.8,57.0,,,,
551,2026-04-15 16:12:39,32.8,57.0,,,,
552,2026-04-15 16:12:44,32.8,57.0,,,,
553,2026-04-15 16:12:49,32.8,57.0,,,,
554,2026-04-15 16:12:54,32.8,57.0,,,,
555,2026-04-15 16:12:59,32.8,57.0,,,,
556,2026-04-15 16:13:04,32.8,57.0,,,,
557,2026-04-15 16:13:09,32.8,57.0,,,,
558,2026-04-15 16:13:14,32.8,57.0,,,,
559,2026-04-15 16:13:19,32.8,57.0,,,,
560,2026-04-15 16:13:24,32.8,57.0,,,,
561,2026-04-15 16:13:29,32.8,57.0,,,,
562,2026-04-15 16:13:34,32.8,57.0,,,,
563,2026-04-15 16:13:39,32.8,57.0,,,,
564,2026-04-15 16:13:44,32.8,57.0,,,,
565,2026-04-15 16:13:49,32.8,57.0,,,,
566,2026-04-15 16:13:54,32.8,57.0,,,,
567,2026-04-15 16:13:59,32.8,57.0,,,,
568,2026-04-15 16:14:04,32.8,57.0,,,,
569,2026-04-15 16:14:09,32.8,57.0,,,,
570,2026-04-15 16:14:14,32.8,57.0,,,,
571,2026-04-15 16:14:19,32.8,57.0,,,,
572,2026-04-15 16:14:24,32.8,57.0,,,,
573,2026-04-15 16:14:29,32.8,57.0,,,,
574,2026-04-15 16:14:34,32.8,57.0,,,,
575,2026-04-15 16:14:39,32.8,57.0,,,,
576,2026-04-15 16:14:44,32.8,57.0,,,,
577,2026-04-15 16:14:49,32.8,57.0,,,,
578,2026-04-15 16:14:54,32.8,57.0,,,,
579,2026-04-15 16:14:59,32.8,57.0,,,,
580,2026-04-15 16:15:04,32.8,57.0,,,,
581,2026-04-15 16:15:09,32.8,57.0,,,,
582,2026-04-15 16:15:14,32.8,57.0,,,,
583,2026-04-15 16:15:19,32.8,57.0,,,,
584,2026-04-15 16:15:24,32.8,57.0,,,,
585,2026-04-15 16:15:29,32.8,57.0,,,,
586,2026-04-15 16:15:34,32.8,57.0,,,,
587,2026-04-15 16:15:39,32.8,57.0,,,,
588,2026-04-15 16:15:44,32.8,57.0,,,,
589,2026-04-15 16:15:49,32.8,57.0,,,,
590,2026-04-15 16:15:54,32.8,57.0,,,,
591,2026-04-15 16:15:59,32.8,57.0,,,,
592,2026-04-15 16:16:04,32.8,57.0,,,,
593,2026-04-15 16:16:09,32.8,57.0,,,,
594,2026-04-15 16:16:14,32.8,57.0,,,,
595,2026-04-15 16:16:19,32.8,57.0,,,,
596,2026-04-15 16:16:24,32.8,57.0,,,,
597,2026-04-15 16:16:29,32.8,57.0,,,,
598,2026-04-15 16:16:34,32.8,57.0,,,,
599,2026-04-15 16:16:39,32.8,57.0,,,,
600,2026-04-15 16:16:44,32.8,57.0,,,,
601,2026-04-15 16:16:49,32.8,57.0,,,,
602,2026-04-15 16:16:54,32.8,57.0,,,,
603,2026-04-15 16:16:59,32.8,57.0,,,,
604,2026-04-15 16:17:04,32.8,57.0,,,,
605,2026-04-15 16:17:09,32.8,57.0,,,,
606,2026-04-15 16:17:14,32.8,57.0,,,,
607,2026-04-15 16:17:19,32.8,57.0,,,,
608,2026-04-15 16:17:24,32.8,57.0,,,,
609,2026-04-15 16:17:29,32.8,57.0,,,,
610,2026-04-15 16:17:34,32.8,57.0,,,,
611,2026-04-15 16:17:39,32.8,57.0,,,,
612,2026-04-15 16:17:44,32.8,57.0,,,,
613,2026-04-15 16:17:49,32.8,57.0,,,,
614,2026-04-15 16:17:54,32.8,57.0,,,,
615,2026-04-15 16:17:59,32.8,57.0,,,,
616,2026-04-15 16:18:04,32.8,57.0,,,,
617,2026-04-15 16:18:09,32.8,57.0,,,,
618,2026-04-15 16:18:14,32.8,57.0,,,,
619,2026-04-15 16:18:19,32.8,57.0,,,,
620,2026-04-15 16:18:24,32.8,57.0,,,,
621,2026-04-15 16:18:29,32.8,57.0,,,,
622,2026-04-15 16:18:34,32.8,57.0,,,,
623,2026-04-15 16:18:39,32.8,57.0,,,,
624,2026-04-15 16:18:44,32.8,57.0,,,,
625,2026-04-15 16:18:49,32.8,57.0,,,,
626,2026-04-15 16:19:07,32.8,57.0,,,,
627,2026-04-15 16:19:09,32.8,57.0,,,,
628,2026-04-15 16:19:14,32.8,57.0,,,,
629,2026-04-15 16:20:44,32.8,57.0,,,,
630,2026-04-15 16:20:49,32.8,57.0,,,,
631,2026-04-15 16:20:54,32.8,57.0,,,,
632,2026-04-15 16:20:59,32.8,57.0,,,,
633,2026-04-15 16:21:04,32.8,57.0,,,,
634,2026-04-15 16:21:09,32.8,57.0,,,,
635,2026-04-15 16:21:14,32.8,57.0,,,,
636,2026-04-15 16:21:19,32.8,57.0,,,,
637,2026-04-15 16:21:24,32.8,57.0,,,,
638,2026-04-15 16:21:29,32.8,57.0,,,,
639,2026-04-15 16:21:34,32.8,57.0,,,,
640,2026-04-15 16:21:39,32.8,57.0,,,,
641,2026-04-15 16:21:44,32.8,57.0,,,,
642,2026-04-15 16:21:49,32.8,57.0,,,,
643,2026-04-15 16:21:54,32.8,57.0,,,,
644,2026-04-15 16:21:59,32.8,57.0,,,,
645,2026-04-15 16:22:04,32.8,57.0,,,,
646,2026-04-15 16:22:09,32.8,57.0,,,,
647,2026-04-15 16:22:14,32.8,57.0,,,,
648,2026-04-15 16:22:19,32.8,57.0,,,,
649,2026-04-15 16:22:24,32.8,57.0,,,,
650,2026-04-15 16:22:29,32.8,57.0,,,,
651,2026-04-15 16:22:34,32.8,57.0,,,,
652,2026-04-15 16:22:39,32.8,57.0,,,,
653,2026-04-15 16:22:44,32.8,57.0,,,,
654,2026-04-15 16:22:49,32.8,57.0,,,,
655,2026-04-15 16:22:54,32.8,57.0,,,,
656,2026-04-15 16:22:59,32.8,57.0,,,,
657,2026-04-15 16:23:04,32.8,57.0,,,,
658,2026-04-15 16:23:09,32.8,57.0,,,,
659,2026-04-15 16:23:14,32.8,57.0,,,,
660,2026-04-15 16:23:19,32.8,57.0,,,,
661,2026-04-15 16:23:24,32.8,57.0,,,,
662,2026-04-15 16:23:29,32.8,57.0,,,,
663,2026-04-15 16:23:34,32.8,57.0,,,,
664,2026-04-15 16:23:39,32.8,57.0,,,,
665,2026-04-15 16:23:44,32.8,57.0,,,,
666,2026-04-15 16:23:49,32.8,57.0,,,,
667,2026-04-15 16:23:54,32.8,57.0,,,,
668,2026-04-15 16:23:59,32.8,57.0,,,,
669,2026-04-15 16:24:04,32.8,57.0,,,,
670,2026-04-15 16:24:09,32.8,57.0,,,,
671,2026-04-15 16:24:14,32.8,57.0,,,,
672,2026-04-15 16:24:19,32.8,57.0,,,,
673,2026-04-15 16:24:24,32.8,57.0,,,,
674,2026-04-15 16:24:29,32.8,57.0,,,,
675,2026-04-15 16:24:34,32.8,57.0,,,,
676,2026-04-15 16:24:39,32.8,57.0,,,,
677,2026-04-15 16:24:44,32.8,57.0,,,,
678,2026-04-15 16:24:49,32.8,57.0,,,,
679,2026-04-15 16:24:54,32.8,57.0,,,,
680,2026-04-15 16:24:59,32.8,57.0,,,,
681,2026-04-15 16:25:04,32.8,57.0,,,,
682,2026-04-15 16:25:09,32.8,57.0,,,,
683,2026-04-15 16:25:14,32.8,57.0,,,,
684,2026-04-15 16:25:19,32.8,57.0,,,,
685,2026-04-15 16:25:24,32.8,57.0,,,,
686,2026-04-15 16:25:29,32.8,57.0,,,,
687,2026-04-15 16:25:34,32.8,57.0,,,,
688,2026-04-15 16:25:39,32.8,57.0,,,,
689,2026-04-15 16:25:44,32.8,57.0,,,,
690,2026-04-15 16:25:49,32.8,57.0,,,,
691,2026-04-15 16:25:54,32.8,57.0,,,,
692,2026-04-15 16:25:59,32.8,57.0,,,,
693,2026-04-15 16:26:04,32.8,57.0,,,,
694,2026-04-15 16:26:09,32.8,57.0,,,,
695,2026-04-15 16:26:14,32.8,57.0,,,,
696,2026-04-15 16:26:19,32.8,57.0,,,,
697,2026-04-15 16:26:24,32.8,57.0,,,,
698,2026-04-15 16:26:29,32.8,57.0,,,,
699,2026-04-15 16:26:34,32.8,57.0,,,,
700,2026-04-15 16:26:39,32.8,57.0,,,,
701,2026-04-15 16:26:44,32.8,57.0,,,,
702,2026-04-15 16:26:49,32.8,57.0,,,,
703,2026-04-15 16:26:54,32.8,57.0,,,,
704,2026-04-15 16:26:59,32.8,57.0,,,,
705,2026-04-15 16:27:04,32.8,57.0,,,,
706,2026-04-15 16:27:09,32.8,57.0,,,,
707,2026-04-15 16:27:14,32.8,57.0,,,,
708,2026-04-15 16:27:19,32.8,57.0,,,,
709,2026-04-15 16:27:24,32.8,57.0,,,,
710,2026-04-15 16:27:32,32.8,57.0,,,,
711,2026-04-15 16:27:34,32.8,57.0,,,,
712,2026-04-15 16:27:39,32.8,57.0,,,,
713,2026-04-15 16:29:09,0.0,0.0,,,,
714,2026-04-15 16:29:23,0.0,0.0,,,,
715,2026-04-15 16:29:28,32.8,63.0,,,,
716,2026-04-15 16:29:33,32.8,59.0,,,,
717,2026-04-15 16:29:38,32.8,58.0,,,,
718,2026-04-15 16:29:43,32.3,58.0,,,,
719,2026-04-15 16:29:49,32.3,58.0,,,,
720,2026-04-15 16:29:53,32.3,58.0,,,,
721,2026-04-15 16:29:58,32.3,58.0,,,,
722,2026-04-15 16:30:03,32.3,58.0,,,,
723,2026-04-15 16:30:08,32.3,58.0,,,,
724,2026-04-15 16:30:13,32.3,58.0,,,,
725,2026-04-15 16:30:18,32.6,58.0,,,,
726,2026-04-15 16:30:23,32.8,58.0,,,,
727,2026-04-15 16:30:28,32.8,58.0,,,,
728,2026-04-15 16:30:33,32.8,58.0,,,,
729,2026-04-15 16:30:38,32.8,58.0,,,,
730,2026-04-15 16:30:43,32.8,58.0,,,,
731,2026-04-15 16:30:48,32.8,57.0,,,,
732,2026-04-15 16:30:53,32.8,57.0,,,,
733,2026-04-15 16:30:58,32.8,57.0,,,,
734,2026-04-15 16:31:03,32.8,57.0,,,,
735,2026-04-15 16:31:08,32.8,57.0,,,,
736,2026-04-15 16:31:13,32.8,57.0,,,,
737,2026-04-15 16:31:18,32.8,57.0,,,,
738,2026-04-15 16:31:23,32.8,57.0,,,,
739,2026-04-15 16:31:28,32.8,57.0,,,,
740,2026-04-15 16:31:33,32.8,57.0,,,,
741,2026-04-15 16:31:38,32.8,57.0,,,,
742,2026-04-15 16:31:43,32.8,57.0,,,,
743,2026-04-15 16:31:48,32.8,57.0,,,,
744,2026-04-15 16:31:53,32.8,57.0,,,,
745,2026-04-15 16:31:58,32.8,57.0,,,,
746,2026-04-15 16:32:03,32.8,57.0,,,,
747,2026-04-15 16:32:08,32.8,57.0,,,,
748,2026-04-15 16:32:13,32.8,57.0,,,,
749,2026-04-15 16:32:18,32.8,57.0,,,,
750,2026-04-15 16:32:23,32.8,57.0,,,,
751,2026-04-15 16:32:28,32.8,57.0,,,,
752,2026-04-15 16:32:33,32.8,57.0,,,,
753,2026-04-15 16:32:38,32.8,57.0,,,,
754,2026-04-15 16:32:43,32.8,57.0,,,,
755,2026-04-15 16:32:48,32.8,57.0,,,,
756,2026-04-15 16:32:53,32.8,57.0,,,,
757,2026-04-15 16:32:58,32.8,57.0,,,,
758,2026-04-15 16:33:03,32.8,57.0,,,,
759,2026-04-15 16:33:08,32.8,57.0,,,,
760,2026-04-15 16:33:13,32.8,57.0,,,,
761,2026-04-15 16:33:18,32.8,57.0,,,,
762,2026-04-15 16:33:23,32.8,57.0,,,,
763,2026-04-15 16:33:28,32.8,57.0,,,,
764,2026-04-15 16:33:33,32.8,57.0,,,,
765,2026-04-15 16:33:38,32.8,57.0,,,,
766,2026-04-15 16:33:43,32.8,57.0,,,,
767,2026-04-15 16:33:48,32.8,57.0,,,,
768,2026-04-15 16:33:53,32.8,57.0,,,,
769,2026-04-15 16:33:58,32.8,57.0,,,,
770,2026-04-15 16:34:03,32.8,57.0,,,,
771,2026-04-15 16:34:08,32.8,57.0,,,,
772,2026-04-15 16:34:13,32.8,57.0,,,,
773,2026-04-15 16:34:18,32.8,57.0,,,,
774,2026-04-15 16:34:23,32.8,57.0,,,,
775,2026-04-15 16:34:28,32.8,57.0,,,,
776,2026-04-15 16:34:33,32.8,57.0,,,,
777,2026-04-15 16:34:38,32.8,57.0,,,,
778,2026-04-15 16:34:43,32.8,57.0,,,,
779,2026-04-15 16:34:48,32.8,57.0,,,,
780,2026-04-15 16:34:53,32.8,57.0,,,,
781,2026-04-15 16:34:58,32.8,57.0,,,,
782,2026-04-15 16:35:03,32.8,57.0,,,,
783,2026-04-15 16:35:08,32.8,57.0,,,,
784,2026-04-15 16:35:13,32.8,57.0,,,,
785,2026-04-15 16:35:18,32.8,57.0,,,,
786,2026-04-15 16:35:23,32.8,57.0,,,,
787,2026-04-15 16:35:28,32.8,57.0,,,,
788,2026-04-15 16:35:33,32.8,57.0,,,,
789,2026-04-15 16:35:38,32.8,57.0,,,,
790,2026-04-15 16:35:43,32.8,57.0,,,,
791,2026-04-15 16:35:48,32.8,57.0,,,,
792,2026-04-15 16:35:53,32.8,57.0,,,,
793,2026-04-15 16:35:58,32.8,57.0,,,,
794,2026-04-15 16:36:03,32.8,57.0,,,,
795,2026-04-15 16:36:08,32.8,57.0,,,,
796,2026-04-15 16:36:13,32.8,57.0,,,,
797,2026-04-15 16:36:18,32.8,57.0,,,,
798,2026-04-15 16:36:23,32.8,57.0,,,,
799,2026-04-15 16:36:28,32.8,57.0,,,,
800,2026-04-15 16:36:33,32.8,57.0,,,,
801,2026-04-15 16:36:38,32.8,57.0,,,,
802,2026-04-15 16:36:43,32.8,57.0,,,,
803,2026-04-15 16:36:48,32.8,57.0,,,,
804,2026-04-15 16:36:53,32.8,57.0,,,,
805,2026-04-15 16:36:58,32.8,57.0,,,,
806,2026-04-15 16:37:03,32.8,57.0,,,,
807,2026-04-15 16:37:08,32.8,57.0,,,,
808,2026-04-15 16:37:13,32.8,57.0,,,,
809,2026-04-15 16:37:18,32.8,57.0,,,,
810,2026-04-15 16:37:23,32.8,57.0,,,,
811,2026-04-15 16:37:28,32.8,57.0,,,,
812,2026-04-15 16:37:33,32.8,57.0,,,,
813,2026-04-15 16:37:38,32.8,57.0,,,,
814,2026-04-15 16:37:43,32.8,57.0,,,,
815,2026-04-15 16:37:48,32.8,57.0,,,,
816,2026-04-15 16:37:53,32.8,57.0,,,,
817,2026-04-15 16:37:58,32.8,57.0,,,,
818,2026-04-15 16:38:03,32.8,57.0,,,,
819,2026-04-15 16:38:08,32.8,57.0,,,,
820,2026-04-15 16:38:13,32.8,57.0,,,,
821,2026-04-15 16:38:18,32.8,57.0,,,,
822,2026-04-15 16:38:23,32.8,57.0,,,,
823,2026-04-15 16:38:28,32.8,57.0,,,,
824,2026-04-15 16:38:33,32.8,57.0,,,,
825,2026-04-15 16:38:38,32.8,57.0,,,,
826,2026-04-15 16:38:43,32.8,57.0,,,,
827,2026-04-15 16:38:48,32.8,57.0,,,,
828,2026-04-15 16:38:53,32.8,57.0,,,,
829,2026-04-15 16:38:58,32.8,57.0,,,,
830,2026-04-15 16:39:03,32.8,57.0,,,,
831,2026-04-15 16:39:08,32.8,57.0,,,,
832,2026-04-15 16:39:13,32.8,57.0,,,,
833,2026-04-15 16:39:18,32.8,57.0,,,,
834,2026-04-15 17:15:22,32.8,63.0,,,,
835,2026-04-15 17:15:32,32.8,64.0,,,,
836,2026-04-15 17:15:37,32.8,62.0,,,,
837,2026-04-15 17:15:42,32.8,61.0,,,,
838,2026-04-15 17:15:47,32.8,60.0,,,,
839,2026-04-15 17:15:52,32.8,60.0,,,,
840,2026-04-15 17:15:57,32.8,60.0,,,,
841,2026-04-15 17:16:02,32.8,60.0,,,,
842,2026-04-15 17:16:07,32.8,60.0,,,,
843,2026-04-15 17:16:12,32.8,59.0,,,,
844,2026-04-15 17:16:17,32.8,59.0,,,,
845,2026-04-15 17:16:22,32.8,59.0,,,,
846,2026-04-15 17:16:27,32.8,59.0,,,,
847,2026-04-15 17:16:32,32.8,59.0,,,,
848,2026-04-15 17:16:37,32.8,59.0,,,,
849,2026-04-15 17:16:42,32.8,59.0,,,,
850,2026-04-15 17:16:47,32.8,59.0,,,,
851,2026-04-15 17:16:52,32.8,59.0,,,,
852,2026-04-15 17:16:57,32.8,59.0,,,,
853,2026-04-15 17:17:02,32.8,59.0,,,,
854,2026-04-15 17:17:07,32.8,59.0,,,,
855,2026-04-15 17:17:12,32.8,59.0,,,,
856,2026-04-15 17:17:17,32.8,59.0,,,,
857,2026-04-15 17:17:22,32.8,59.0,,,,
858,2026-04-15 17:17:27,32.8,59.0,,,,
859,2026-04-15 17:17:32,32.8,58.0,,,,
860,2026-04-15 17:17:37,32.8,58.0,,,,
861,2026-04-15 17:17:42,32.8,58.0,,,,
862,2026-04-15 17:17:47,32.8,58.0,,,,
863,2026-04-15 17:17:52,32.8,58.0,,,,
864,2026-04-15 17:17:57,32.8,58.0,,,,
865,2026-04-15 17:18:02,32.8,58.0,,,,
866,2026-04-15 17:18:07,32.8,58.0,,,,
867,2026-04-15 17:18:12,32.8,58.0,,,,
868,2026-04-15 17:18:17,32.8,58.0,,,,
869,2026-04-15 17:18:22,32.8,58.0,,,,
870,2026-04-15 17:18:27,32.8,58.0,,,,
871,2026-04-15 17:18:32,32.8,58.0,,,,
872,2026-04-15 17:18:37,32.8,58.0,,,,
873,2026-04-15 17:18:42,32.8,58.0,,,,
874,2026-04-15 17:18:47,32.8,58.0,,,,
875,2026-04-15 17:18:52,32.8,58.0,,,,
876,2026-04-15 17:18:57,32.8,58.0,,,,
877,2026-04-15 17:19:02,32.8,58.0,,,,
878,2026-04-15 17:19:07,32.8,58.0,,,,
879,2026-04-15 17:19:12,32.8,58.0,,,,
880,2026-04-15 17:19:17,32.8,58.0,,,,
881,2026-04-15 17:19:22,32.8,58.0,,,,
882,2026-04-15 17:19:27,32.8,58.0,,,,
883,2026-04-15 17:19:32,32.8,58.0,,,,
884,2026-04-15 17:19:37,32.8,58.0,,,,
885,2026-04-15 17:19:42,32.8,58.0,,,,
886,2026-04-15 17:19:47,32.8,58.0,,,,
887,2026-04-15 17:19:52,32.8,58.0,,,,
888,2026-04-15 17:19:57,32.8,58.0,,,,
889,2026-04-15 17:20:02,32.8,58.0,,,,
890,2026-04-15 17:20:07,32.8,58.0,,,,
891,2026-04-15 17:20:12,32.8,58.0,,,,
892,2026-04-15 17:20:17,32.8,58.0,,,,
893,2026-04-15 17:20:22,32.8,58.0,,,,
894,2026-04-15 17:20:27,32.8,58.0,,,,
895,2026-04-15 17:20:32,32.8,58.0,,,,
896,2026-04-15 17:20:37,32.8,58.0,,,,
897,2026-04-15 17:20:42,32.8,58.0,,,,
898,2026-04-15 17:20:47,32.8,58.0,,,,
899,2026-04-15 17:20:52,32.8,58.0,,,,
900,2026-04-15 17:20:57,32.8,58.0,,,,
901,2026-04-15 17:21:02,32.8,58.0,,,,
902,2026-04-15 17:21:07,32.8,58.0,,,,
903,2026-04-15 17:21:12,32.8,58.0,,,,
904,2026-04-15 17:21:17,32.8,58.0,,,,
905,2026-04-15 17:21:22,32.8,58.0,,,,
906,2026-04-15 17:21:27,32.8,58.0,,,,
907,2026-04-15 17:21:32,32.8,58.0,,,,
908,2026-04-15 17:21:37,32.8,58.0,,,,
909,2026-04-15 17:21:42,32.8,58.0,,,,
910,2026-04-15 17:21:47,32.8,58.0,,,,
911,2026-04-15 17:21:52,32.8,58.0,,,,
912,2026-04-15 17:21:57,32.8,58.0,,,,
913,2026-04-15 17:22:02,32.8,58.0,,,,
914,2026-04-15 17:22:07,32.8,58.0,,,,
915,2026-04-15 17:22:12,32.8,58.0,,,,
916,2026-04-15 17:22:17,32.8,58.0,,,,
917,2026-04-15 17:22:22,32.8,58.0,,,,
918,2026-04-15 17:22:27,32.8,58.0,,,,
919,2026-04-15 17:22:32,32.8,58.0,,,,
920,2026-04-15 17:22:37,32.8,58.0,,,,
921,2026-04-15 17:22:42,32.8,58.0,,,,
922,2026-04-15 17:22:47,32.8,58.0,,,,
923,2026-04-15 17:22:52,32.8,58.0,,,,
924,2026-04-15 17:22:57,32.8,58.0,,,,
925,2026-04-15 17:23:02,32.8,58.0,,,,
926,2026-04-15 17:23:07,32.8,58.0,,,,
927,2026-04-15 17:23:12,32.8,58.0,,,,
928,2026-04-15 17:23:17,32.8,58.0,,,,
929,2026-04-15 17:23:22,32.8,58.0,,,,
930,2026-04-15 17:23:27,32.8,58.0,,,,
931,2026-04-15 17:23:32,32.8,58.0,,,,
932,2026-04-15 17:23:37,32.8,58.0,,,,
933,2026-04-15 17:23:42,32.8,58.0,,,,
934,2026-04-15 17:23:47,32.8,58.0,,,,
935,2026-04-15 17:23:52,32.8,58.0,,,,
936,2026-04-15 17:23:57,32.8,58.0,,,,
937,2026-04-15 17:24:02,32.8,58.0,,,,
938,2026-04-15 17:24:07,32.8,58.0,,,,
939,2026-04-15 17:24:12,32.8,58.0,,,,
940,2026-04-15 17:24:17,32.8,58.0,,,,
941,2026-04-15 17:24:22,32.8,58.0,,,,
942,2026-04-15 17:24:27,32.8,58.0,,,,
943,2026-04-15 17:24:32,32.8,58.0,,,,
944,2026-04-15 17:24:37,32.8,58.0,,,,
945,2026-04-15 17:24:42,32.8,58.0,,,,
946,2026-04-15 17:24:47,32.8,58.0,,,,
947,2026-04-15 17:24:52,32.8,58.0,,,,
948,2026-04-15 17:24:57,32.8,57.0,,,,
949,2026-04-16 10:45:15,33.3,64.0,,,,
950,2026-04-16 10:45:25,0.0,0.0,,,,
951,2026-04-16 10:45:30,0.0,0.0,,,,
952,2026-04-16 10:45:45,0.0,0.0,,,,
953,2026-04-16 10:45:50,0.0,0.0,,,,
954,2026-04-16 10:45:55,32.6,62.0,,,,
955,2026-04-16 10:46:00,32.4,63.0,,,,
956,2026-04-16 10:46:05,32.3,62.0,,,,
957,2026-04-16 10:46:10,32.3,62.0,,,,
958,2026-04-16 10:46:15,32.3,62.0,,,,
959,2026-04-16 10:46:20,32.3,62.0,,,,
960,2026-04-16 10:47:30,31.3,61.0,,,,
961,2026-04-16 10:47:35,31.3,61.0,,,,
962,2026-04-16 10:47:40,31.3,60.0,,,,
963,2026-04-16 10:47:45,31.3,61.0,,,,
964,2026-04-16 10:47:50,31.3,60.0,,,,
965,2026-04-16 10:47:55,31.3,60.0,,,,
966,2026-04-16 10:48:00,31.3,60.0,,,,
967,2026-04-16 10:48:05,31.3,60.0,,,,
968,2026-04-16 10:48:10,31.3,60.0,,,,
969,2026-04-16 10:48:15,31.3,60.0,,,,
970,2026-04-16 10:48:20,31.3,59.0,,,,
971,2026-04-16 10:48:25,31.3,59.0,,,,
972,2026-04-16 10:48:30,31.3,59.0,,,,
973,2026-04-16 10:48:35,31.0,59.0,,,,
974,2026-04-16 10:48:40,30.8,59.0,,,,
975,2026-04-16 10:48:45,30.8,59.0,,,,
976,2026-04-16 10:48:50,30.8,59.0,,,,
977,2026-04-16 10:48:55,30.8,58.0,,,,
978,2026-04-16 10:49:00,30.8,58.0,,,,
979,2026-04-16 10:49:05,30.8,58.0,,,,
980,2026-04-16 10:49:10,30.8,58.0,,,,
981,2026-04-16 10:49:15,30.8,58.0,,,,
982,2026-04-16 10:49:20,30.8,57.0,,,,
983,2026-04-16 10:49:25,30.8,57.0,,,,
984,2026-04-16 10:49:30,30.8,57.0,,,,
985,2026-04-16 10:49:35,30.8,57.0,,,,
986,2026-04-16 10:49:40,30.8,57.0,,,,
987,2026-04-16 10:49:45,30.8,57.0,,,,
988,2026-04-16 10:49:50,30.8,57.0,,,,
989,2026-04-16 10:49:55,30.8,57.0,,,,
990,2026-04-16 10:50:00,30.8,56.0,,,,
991,2026-04-16 10:50:05,30.8,56.0,,,,
992,2026-04-16 10:50:10,30.8,56.0,,,,
993,2026-04-16 10:50:15,30.8,56.0,,,,
994,2026-04-16 10:50:20,30.8,56.0,,,,
995,2026-04-16 10:50:25,30.8,56.0,,,,
996,2026-04-16 10:50:30,30.8,55.0,,,,
997,2026-04-16 10:50:35,30.8,55.0,,,,
998,2026-04-16 10:50:40,30.7,55.0,,,,
999,2026-04-16 10:50:45,30.2,55.0,,,,
1000,2026-04-16 10:50:50,30.2,55.0,,,,
1001,2026-04-16 10:50:55,30.2,55.0,,,,
1002,2026-04-16 10:51:00,30.2,55.0,,,,
1003,2026-04-16 10:51:05,30.2,54.0,,,,
1004,2026-04-16 10:51:10,30.2,54.0,,,,
1005,2026-04-16 10:51:55,29.8,54.0,,,,
1006,2026-04-16 10:52:00,29.8,54.0,,,,
1007,2026-04-16 10:52:10,29.8,54.0,,,,
1008,2026-04-16 10:52:20,29.8,53.0,,,,
1009,2026-04-16 10:52:25,29.8,53.0,,,,
1010,2026-04-16 10:52:30,29.8,53.0,,,,
1011,2026-04-16 10:52:35,29.8,53.0,,,,
1012,2026-04-16 10:52:40,29.8,53.0,,,,
1013,2026-04-16 10:52:50,29.8,53.0,,,,
1014,2026-04-16 10:52:55,29.8,53.0,,,,
1015,2026-04-16 10:53:05,29.8,53.0,,,,
1016,2026-04-16 10:53:10,29.8,52.0,,,,
1017,2026-04-16 10:53:15,29.8,52.0,,,,
1018,2026-04-16 10:53:20,29.8,52.0,,,,
1019,2026-04-16 10:53:25,29.8,52.0,,,,
1020,2026-04-16 10:53:30,29.4,52.0,,,,
1021,2026-04-16 10:53:35,29.4,52.0,,,,
1022,2026-04-16 10:53:40,29.3,52.0,,,,
1023,2026-04-16 10:53:45,29.3,52.0,,,,
1024,2026-04-16 10:53:50,29.3,52.0,,,,
1025,2026-04-16 10:53:55,29.3,51.0,,,,
1026,2026-04-16 10:54:00,29.3,51.0,,,,
1027,2026-04-16 10:54:05,29.3,51.0,,,,
1028,2026-04-16 10:54:10,29.3,51.0,,,,
1029,2026-04-16 10:54:15,29.3,51.0,,,,
1030,2026-04-16 10:54:20,29.3,51.0,,,,
